indicator,purchase_date,sale_date,qty,scheme_name,purchase_amount,index_cost,sale_amount,short_term_gain_loss,long_term_gain_loss,clientname,commonscripcode,client_code,revised_cost_price,31st_jan_price,isin,asset_class,short_term_gain_loss_percent,long_term_gain_loss_percent,purchase_price,sale_price,absolute_gain_loss,portfolio_weight,taxable_gain_loss,folio_no,source,account_no
S,2015-06-22,2015-10-06,0.847,Nippon India Low Duration-IDCWD,849.0304284,0.0,849.7635916,0.7331632,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.09,0.0,1002.4,1003.26,0.7331632,2786.92,0.73,404149365946,M,404149365946|INF204K01EX2
S,2015-06-19,2015-10-06,0.313,Nippon India Low Duration-IDCWD,313.7350805,0.0,314.0212564,0.2861759,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.09,0.0,1002.35,1003.26,0.2861759,7541.61,0.29,404149365946,M,404149365946|INF204K01EX2
S,2015-06-18,2015-10-06,0.376,Nippon India Low Duration-IDCWD,376.8907064,0.0,377.2268128,0.3361064,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.09,0.0,1002.37,1003.26,0.3361064,6277.99,0.34,404149365946,M,404149365946|INF204K01EX2
S,2015-06-17,2015-10-06,0.283,Nippon India Low Duration-IDCWD,283.6679366,0.0,283.9233724,0.2554358,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.09,0.0,1002.36,1003.26,0.2554358,8341.08,0.26,404149365946,M,404149365946|INF204K01EX2
S,2015-06-16,2015-10-06,0.293,Nippon India Low Duration-IDCWD,293.6930915,0.0,293.9560004,0.2629089,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.09,0.0,1002.37,1003.26,0.2629089,8056.4,0.26,404149365946,M,404149365946|INF204K01EX2
S,2015-06-15,2015-10-06,0.917,Nippon India Low Duration-IDCWD,919.1749406,0.0,919.9919876,0.817047,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.09,0.0,1002.37,1003.26,0.817047,2574.18,0.82,404149365946,M,404149365946|INF204K01EX2
S,2015-06-12,2015-10-06,111.109,Nippon India Low Duration-IDCWD,111382.6947997,0.0,111471.5264452,88.8316455,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.08,0.0,1002.46,1003.26,88.8316455,21.25,88.83,404149365946,M,404149365946|INF204K01EX2
S,2015-08-04,2015-10-06,654807.377,Franklin India Ultra Short Bond Super Inst-IDCWD,6599999.9949961,0.0,6598297.4958159,-1702.4991802,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,-0.03,0.0,10.08,10.08,-1702.4991802,0.36,-1702.5,19574850,M,19574850|INF090I01CL8
S,2015-08-05,2015-10-06,121.708,Franklin India Ultra Short Bond Super Inst-IDCWD,1226.7314444,0.0,1226.4150036,-0.3164408,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,-0.03,0.0,10.08,10.08,-0.3164408,1931.02,-0.32,19574850,M,19574850|INF090I01CL8
S,2015-08-06,2015-10-06,106.602,Franklin India Ultra Short Bond Super Inst-IDCWD,1074.4735386,0.0,1074.1963734,-0.2771652,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,-0.03,0.0,10.08,10.08,-0.2771652,2204.65,-0.28,19574850,M,19574850|INF090I01CL8
S,2015-09-21,2015-10-06,0.556,ICICI Pru Savings-IDCWD,58.7891048,0.0,58.7891048,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,40283.43,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-09-21,2015-10-06,0.742,ICICI Pru Savings-IDCWD,78.4559636,0.0,78.4559636,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,30185.43,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-09,2015-10-06,1.691,ICICI Pru Savings-IDCWD,178.7992378,0.0,178.7992378,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,13245.17,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-09-18,2015-10-06,0.402,ICICI Pru Savings-IDCWD,42.5057916,0.0,42.5057916,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,55715.39,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-08,2015-10-06,2.167,ICICI Pru Savings-IDCWD,229.1294786,0.0,229.1294786,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,10335.76,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-13,2015-10-06,7.044,ICICI Pru Savings-IDCWD,744.8029752,0.0,744.8029752,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,3179.67,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-13,2015-10-06,5.283,ICICI Pru Savings-IDCWD,558.6022314,0.0,558.6022314,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,4239.56,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-10,2015-10-06,2.71,ICICI Pru Savings-IDCWD,286.544018,0.0,286.544018,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,8264.79,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-10,2015-10-06,3.614,ICICI Pru Savings-IDCWD,382.1291812,0.0,382.1291812,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,6197.45,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-09,2015-10-06,2.255,ICICI Pru Savings-IDCWD,238.434229,0.0,238.434229,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,9932.41,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-09-24,2015-10-06,139.271,Franklin India Ultra Short Bond Super Inst-IDCWD,1403.3920857,0.0,1403.3920857,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,0.0,0.0,10.08,10.08,0.0,1687.5,0.0,19574850,M,19574850|INF090I01CL8
S,2015-07-08,2015-10-06,2.89,ICICI Pru Savings-IDCWD,305.576462,0.0,305.576462,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7750.03,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-14,2015-10-06,1.719,ICICI Pru Savings-IDCWD,181.7598402,0.0,181.7598402,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,13029.43,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-07,2015-10-06,3.298,ICICI Pru Savings-IDCWD,348.7166684,0.0,348.7166684,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,6791.26,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-07,2015-10-06,2.473,ICICI Pru Savings-IDCWD,261.4846334,0.0,261.4846334,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,9056.85,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-06,2015-10-06,7.63,ICICI Pru Savings-IDCWD,806.764154,0.0,806.764154,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2935.46,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-06,2015-10-06,10.173,ICICI Pru Savings-IDCWD,1075.6502934,0.0,1075.6502934,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2201.67,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-03,2015-10-06,4.248,ICICI Pru Savings-IDCWD,449.1656784,0.0,449.1656784,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5272.5,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-03,2015-10-06,3.186,ICICI Pru Savings-IDCWD,336.8742588,0.0,336.8742588,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7030.0,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-14,2015-10-06,2.292,ICICI Pru Savings-IDCWD,242.3464536,0.0,242.3464536,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,9772.07,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-15,2015-10-06,1.526,ICICI Pru Savings-IDCWD,161.3528308,0.0,161.3528308,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,14677.32,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-27,2015-10-06,4.35,ICICI Pru Savings-IDCWD,459.95073,0.0,459.95073,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5148.87,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-21,2015-10-06,1.378,ICICI Pru Savings-IDCWD,145.7039324,0.0,145.7039324,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,16253.69,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-24,2015-10-06,1.13,ICICI Pru Savings-IDCWD,119.481454,0.0,119.481454,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,19820.87,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-24,2015-10-06,1.507,ICICI Pru Savings-IDCWD,159.3438506,0.0,159.3438506,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,14862.37,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-23,2015-10-06,1.552,ICICI Pru Savings-IDCWD,164.1019616,0.0,164.1019616,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,14431.44,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-23,2015-10-06,1.164,ICICI Pru Savings-IDCWD,123.0764712,0.0,123.0764712,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,19241.91,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-22,2015-10-06,1.402,ICICI Pru Savings-IDCWD,148.2415916,0.0,148.2415916,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,15975.46,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-22,2015-10-06,1.87,ICICI Pru Savings-IDCWD,197.725946,0.0,197.725946,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,11977.32,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-21,2015-10-06,1.033,ICICI Pru Savings-IDCWD,109.2250814,0.0,109.2250814,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,21682.08,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-15,2015-10-06,2.035,ICICI Pru Savings-IDCWD,215.172353,0.0,215.172353,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,11006.19,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-20,2015-10-06,4.144,ICICI Pru Savings-IDCWD,438.1691552,0.0,438.1691552,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5404.82,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-20,2015-10-06,5.525,ICICI Pru Savings-IDCWD,584.190295,0.0,584.190295,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,4053.86,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-17,2015-10-06,2.23,ICICI Pru Savings-IDCWD,235.790834,0.0,235.790834,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,10043.76,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-17,2015-10-06,1.672,ICICI Pru Savings-IDCWD,176.7902576,0.0,176.7902576,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,13395.69,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-16,2015-10-06,1.664,ICICI Pru Savings-IDCWD,175.9443712,0.0,175.9443712,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,13460.09,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-16,2015-10-06,2.219,ICICI Pru Savings-IDCWD,234.6277402,0.0,234.6277402,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,10093.55,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-02,2015-10-06,2.903,ICICI Pru Savings-IDCWD,306.9510274,0.0,306.9510274,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7715.32,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-07-02,2015-10-06,3.87,ICICI Pru Savings-IDCWD,409.197546,0.0,409.197546,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5787.49,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-01,2015-10-06,5.788,ICICI Pru Savings-IDCWD,611.9988104,0.0,611.9988104,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,3869.66,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-09-30,2015-10-06,479.23,Franklin India Ultra Short Bond Super Inst-IDCWD,4829.056941,0.0,4829.056941,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,0.0,0.0,10.08,10.08,0.0,490.41,0.0,19574850,M,19574850|INF090I01CL8
S,2015-06-18,2015-10-06,5.463,ICICI Pru Savings-IDCWD,577.6346754,0.0,577.6346754,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,4099.87,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-17,2015-10-06,4.302,ICICI Pru Savings-IDCWD,454.8754116,0.0,454.8754116,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5206.32,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-17,2015-10-06,3.227,ICICI Pru Savings-IDCWD,341.2094266,0.0,341.2094266,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,6940.68,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-16,2015-10-06,2.365,ICICI Pru Savings-IDCWD,250.065167,0.0,250.065167,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,9470.44,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-05,2015-10-06,755.652,Franklin India Ultra Short Bond Super Inst-IDCWD,7614.4785084,0.0,7614.4785084,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,0.0,0.0,10.08,10.08,0.0,311.02,0.0,19574850,M,19574850|INF090I01CL8
S,2015-10-01,2015-10-06,216.496,Franklin India Ultra Short Bond Super Inst-IDCWD,2181.5652432,0.0,2181.5652432,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,0.0,0.0,10.08,10.08,0.0,1085.56,0.0,19574850,M,19574850|INF090I01CL8
S,2015-09-29,2015-10-06,996.944,Franklin India Ultra Short Bond Super Inst-IDCWD,10045.9056048,0.0,10045.9056048,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,0.0,0.0,10.08,10.08,0.0,235.74,0.0,19574850,M,19574850|INF090I01CL8
S,2015-07-01,2015-10-06,4.341,ICICI Pru Savings-IDCWD,458.9991078,0.0,458.9991078,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5159.55,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-16,2015-10-06,3.154,ICICI Pru Savings-IDCWD,333.4907132,0.0,333.4907132,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7101.33,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-15,2015-10-06,10.357,ICICI Pru Savings-IDCWD,1095.1056806,0.0,1095.1056806,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2162.56,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-15,2015-10-06,7.768,ICICI Pru Savings-IDCWD,821.3556944,0.0,821.3556944,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2883.31,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-12,2015-10-06,1058.583,ICICI Pru Savings-IDCWD,111930.1203714,0.0,111930.1203714,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,21.16,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-12,2015-10-06,1411.441,ICICI Pru Savings-IDCWD,149239.8432878,0.0,149239.8432878,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,15.87,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-09-28,2015-10-06,496194.191,Franklin India Ultra Short Bond Super Inst-IDCWD,5000000.0044497,0.0,5000000.0044497,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,0.0,0.0,10.08,10.08,0.0,0.47,0.0,19574850,M,19574850|INF090I01CL8
S,2015-06-18,2015-10-06,4.097,ICICI Pru Savings-IDCWD,433.1995726,0.0,433.1995726,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5466.83,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-19,2015-10-06,3.058,ICICI Pru Savings-IDCWD,323.3400764,0.0,323.3400764,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7324.26,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-19,2015-10-06,4.077,ICICI Pru Savings-IDCWD,431.0848566,0.0,431.0848566,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5493.64,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-22,2015-10-06,11.222,ICICI Pru Savings-IDCWD,1186.5671476,0.0,1186.5671476,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1995.86,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-22,2015-10-06,8.417,ICICI Pru Savings-IDCWD,889.9782286,0.0,889.9782286,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2660.99,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-23,2015-10-06,2.686,ICICI Pru Savings-IDCWD,284.0063588,0.0,284.0063588,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,8338.64,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-23,2015-10-06,3.582,ICICI Pru Savings-IDCWD,378.7456356,0.0,378.7456356,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,6252.82,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-24,2015-10-06,3.453,ICICI Pru Savings-IDCWD,365.1057174,0.0,365.1057174,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,6486.41,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-24,2015-10-06,2.59,ICICI Pru Savings-IDCWD,273.855722,0.0,273.855722,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,8647.72,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-25,2015-10-06,1.555,ICICI Pru Savings-IDCWD,164.419169,0.0,164.419169,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,14403.59,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-25,2015-10-06,2.074,ICICI Pru Savings-IDCWD,219.2960492,0.0,219.2960492,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,10799.22,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-26,2015-10-06,2.945,ICICI Pru Savings-IDCWD,311.391931,0.0,311.391931,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7605.29,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-26,2015-10-06,2.209,ICICI Pru Savings-IDCWD,233.5703822,0.0,233.5703822,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,10139.24,0.0,7429440/49,M,7429440/49|INF109K01738
